customer_id,signup_date,acquisition_channel,country,device_type,customer_segment,base_aov,repeat_score,discount_probability,refund_probability,total_orders,total_revenue,total_profit,avg_order_value,total_refunds,discount_order_rate,first_order_date,last_order_date,customer_lifetime_days,repeat_customer
C00940,2024-05-12,Google,UK,Mobile,Steady Repeaters,93.14,3.2,0.25,0.05,3,299.35,149.95,99.78333333333335,0.0,0.3333333333333333,2024-05-12,2024-08-19,99,True
C00941,2024-01-18,Referral,US,Mobile,Steady Repeaters,107.99,4.0,0.23,0.05,3,285.63,154.69,95.21,0.0,0.0,2024-01-18,2024-04-26,99,True
C00942,2025-02-25,Referral,UK,Mobile,Steady Repeaters,80.53,4.0,0.23,0.05,3,231.28,111.46,77.09333333333333,0.0,0.3333333333333333,2025-02-25,2025-06-09,104,True
C00943,2025-02-28,Referral,Germany,Mobile,Steady Repeaters,77.81,4.0,0.23,0.05,2,202.17000000000002,83.72999999999999,101.08500000000001,0.0,0.0,2025-02-28,2025-05-23,84,True
C00944,2025-06-21,Organic,Germany,Mobile,Promo Shoppers,74.48,2.64,0.66,0.08,1,65.57,37.86,65.57,0.0,1.0,2025-06-21,2025-06-21,0,False
C00945,2025-03-30,Google,UK,Mobile,Promo Shoppers,57.96,2.4,0.7,0.08,2,68.23,19.22,34.115,0.0,1.0,2025-03-30,2025-06-27,89,True
C00946,2024-08-13,Email,UK,Desktop,Steady Repeaters,106.3,4.64,0.21,0.05,7,728.95,369.02000000000004,104.13571428571429,0.0,0.14285714285714285,2024-08-13,2025-05-18,278,True
C00947,2025-03-18,Organic,UK,Mobile,One-Time Buyers,50.18,1.21,0.43,0.07,1,38.86,19.39,38.86,0.0,1.0,2025-03-18,2025-03-18,0,False
C00948,2024-05-12,Email,France,Mobile,Promo Shoppers,102.77,3.48,0.59,0.08,4,337.21,124.97,84.3025,0.0,0.75,2024-05-12,2024-12-20,222,True
C00949,2024-01-29,Organic,UK,Tablet,Seasonal Gifters,83.87,1.98,0.28,0.04,1,63.89,30.35,63.89,0.0,0.0,2024-01-29,2024-01-29,0,False
C00950,2024-06-22,Organic,US,Desktop,Seasonal Gifters,90.8,1.98,0.28,0.04,1,89.7,36.05,89.7,0.0,0.0,2024-06-22,2024-06-22,0,False
C00951,2024-10-25,Google,UK,Mobile,One-Time Buyers,58.17,1.1,0.45,0.07,1,40.44,-15.88,40.44,29.99,1.0,2024-10-25,2024-10-25,0,False
C00952,2025-06-26,Organic,UK,Tablet,One-Time Buyers,61.76,1.21,0.43,0.07,1,54.1,15.99,54.1,0.0,1.0,2025-06-26,2025-06-26,0,False
C00953,2024-10-30,Email,UK,Desktop,One-Time Buyers,76.49,1.59,0.38,0.07,1,61.03,30.48,61.03,0.0,1.0,2024-10-30,2024-10-30,0,False
C00954,2025-02-08,Organic,US,Desktop,Steady Repeaters,87.96,3.52,0.24,0.05,3,235.87,113.0,78.62333333333333,0.0,0.0,2025-02-08,2025-06-01,113,True
C00955,2025-06-23,Email,UK,Mobile,One-Time Buyers,81.51,1.59,0.38,0.07,1,53.06,21.17,53.06,0.0,0.0,2025-06-23,2025-06-23,0,False
C00956,2024-09-23,Facebook,Germany,Mobile,Steady Repeaters,87.73,2.24,0.34,0.05,4,369.15,190.45,92.2875,0.0,0.0,2024-09-23,2025-03-25,183,True
C00957,2025-02-26,Google,UK,Tablet,Steady Repeaters,111.13,3.2,0.25,0.05,3,313.68,133.82,104.56,0.0,0.6666666666666666,2025-02-26,2025-06-04,98,True
C00958,2024-01-20,Facebook,UK,Mobile,One-Time Buyers,56.39,0.77,0.61,0.07,1,32.14,13.81,32.14,0.0,1.0,2024-01-20,2024-01-20,0,False
C00959,2024-01-26,Email,US,Mobile,Promo Shoppers,65.74,3.48,0.59,0.08,1,64.61,-3.82,64.61,39.2,1.0,2024-01-26,2024-01-26,0,False
C00960,2025-01-05,Email,Germany,Mobile,One-Time Buyers,74.06,1.59,0.38,0.07,1,63.88,30.08,63.88,0.0,0.0,2025-01-05,2025-01-05,0,False
C00961,2025-01-21,Facebook,UK,Mobile,One-Time Buyers,61.54,0.77,0.61,0.07,1,32.31,16.89,32.31,0.0,1.0,2025-01-21,2025-01-21,0,False
C00962,2024-07-30,Facebook,Germany,Mobile,Steady Repeaters,82.96,2.24,0.34,0.05,1,76.39,36.68,76.39,0.0,0.0,2024-07-30,2024-07-30,0,False
C00963,2024-09-12,Email,UK,Desktop,Promo Shoppers,82.18,3.48,0.59,0.08,1,70.95,17.37,70.95,0.0,1.0,2024-09-12,2024-09-12,0,False
C00964,2025-05-21,Email,US,Mobile,Seasonal Gifters,112.33,2.61,0.26,0.04,1,125.31,60.24,125.31,0.0,0.0,2025-05-21,2025-05-21,0,False
C00965,2024-07-26,Facebook,UK,Mobile,Seasonal Gifters,99.53,1.26,0.41,0.04,2,205.9,100.41999999999999,102.95,0.0,0.5,2024-07-26,2024-12-26,153,True
C00966,2025-06-11,Referral,UK,Mobile,Steady Repeaters,105.8,4.0,0.23,0.05,1,73.72,39.05,73.72,0.0,1.0,2025-06-11,2025-06-11,0,False
C00967,2024-03-19,Email,UK,Desktop,Promo Shoppers,109.72,3.48,0.59,0.08,1,127.83,-76.05,127.83,121.81,0.0,2024-03-19,2024-03-19,0,False
C00968,2024-06-06,Google,France,Mobile,Seasonal Gifters,110.75,1.8,0.3,0.04,2,194.86,113.22,97.43,0.0,0.5,2024-06-06,2024-08-28,83,True
C00969,2025-05-02,Google,UK,Mobile,One-Time Buyers,46.95,1.1,0.45,0.07,1,28.12,7.56,28.12,0.0,1.0,2025-05-02,2025-05-02,0,False
C00970,2025-06-29,Google,UK,Desktop,Promo Shoppers,63.34,2.4,0.7,0.08,1,41.91,14.35,41.91,0.0,1.0,2025-06-29,2025-06-29,0,False
C00971,2025-02-03,Email,UK,Tablet,Steady Repeaters,106.66,4.64,0.21,0.05,4,323.8,143.26,80.95,0.0,0.5,2025-02-03,2025-06-15,132,True
C00972,2025-02-27,Email,UK,Mobile,Steady Repeaters,87.45,4.64,0.21,0.05,3,219.95,85.46000000000001,73.31666666666666,0.0,0.3333333333333333,2025-02-27,2025-05-20,82,True
C00973,2024-10-14,Organic,US,Mobile,VIP Loyalists,134.75,6.05,0.14,0.03,3,560.94,243.74,186.98000000000002,0.0,0.0,2024-10-14,2024-12-02,49,True
C00974,2024-09-15,Organic,US,Mobile,One-Time Buyers,45.85,1.21,0.43,0.07,1,47.54,22.53,47.54,0.0,0.0,2024-09-15,2024-09-15,0,False
C00975,2024-08-13,Organic,US,Tablet,Promo Shoppers,59.01,2.64,0.66,0.08,4,193.48000000000002,79.94,48.370000000000005,14.78,0.5,2024-08-13,2025-03-05,204,True
C00976,2025-06-26,Facebook,UK,Desktop,One-Time Buyers,79.52,0.77,0.61,0.07,1,64.02,19.24,64.02,0.0,1.0,2025-06-26,2025-06-26,0,False
C00977,2024-08-19,Referral,UK,Mobile,Steady Repeaters,92.39,4.0,0.23,0.05,4,437.62,201.9,109.405,0.0,0.0,2024-08-19,2025-01-14,148,True
C00978,2024-12-03,Google,US,Mobile,Steady Repeaters,94.56,3.2,0.25,0.05,3,315.73,174.09,105.24333333333334,0.0,0.0,2024-12-03,2025-04-29,147,True
C00979,2024-06-30,Referral,UK,Mobile,Steady Repeaters,93.79,4.0,0.23,0.05,3,315.43,163.48,105.14333333333333,0.0,0.0,2024-06-30,2024-09-22,84,True
C00980,2025-05-10,Email,France,Desktop,Steady Repeaters,111.76,4.64,0.21,0.05,1,100.89,-20.6,100.89,67.08,0.0,2025-05-10,2025-05-10,0,False
C00981,2025-04-07,Facebook,UK,Mobile,Promo Shoppers,61.2,1.68,0.9,0.08,1,43.18,23.19,43.18,0.0,1.0,2025-04-07,2025-04-07,0,False
C00982,2024-06-14,Google,US,Desktop,Steady Repeaters,103.68,3.2,0.25,0.05,4,413.1,199.17000000000002,103.275,0.0,0.25,2024-06-14,2024-11-11,150,True
C00983,2024-05-02,Facebook,UK,Mobile,One-Time Buyers,49.72,0.77,0.61,0.07,1,39.3,17.39,39.3,0.0,1.0,2024-05-02,2024-05-02,0,False
C00984,2025-04-27,Email,UK,Mobile,One-Time Buyers,79.45,1.59,0.38,0.07,1,64.79,26.57,64.79,0.0,1.0,2025-04-27,2025-04-27,0,False
C00985,2025-02-15,Facebook,UK,Desktop,Steady Repeaters,67.59,2.24,0.34,0.05,2,130.11,76.47999999999999,65.055,0.0,0.5,2025-02-15,2025-03-09,22,True
C00986,2025-01-06,Referral,US,Mobile,One-Time Buyers,76.13,1.38,0.41,0.07,1,51.51,19.84,51.51,0.0,1.0,2025-01-06,2025-01-06,0,False
C00987,2025-06-04,Organic,UK,Mobile,Steady Repeaters,99.67,3.52,0.24,0.05,1,136.26,68.46,136.26,0.0,0.0,2025-06-04,2025-06-04,0,False
C00988,2024-04-04,Organic,UK,Mobile,One-Time Buyers,48.41,1.21,0.43,0.07,1,27.66,9.6,27.66,0.0,0.0,2024-04-04,2024-04-04,0,False
C00989,2024-08-24,Google,UK,Mobile,Promo Shoppers,97.93,2.4,0.7,0.08,4,314.33000000000004,152.58,78.58250000000001,0.0,0.5,2024-08-24,2025-02-23,183,True
C00990,2024-06-06,Google,UK,Mobile,Promo Shoppers,64.28,2.4,0.7,0.08,3,145.29,62.260000000000005,48.43,0.0,1.0,2024-06-06,2024-09-19,105,True
C00991,2024-08-16,Facebook,UK,Mobile,One-Time Buyers,55.03,0.77,0.61,0.07,1,40.52,17.63,40.52,0.0,1.0,2024-08-16,2024-08-16,0,False
C00992,2024-09-30,Email,US,Mobile,Seasonal Gifters,120.16,2.61,0.26,0.04,2,261.18,115.37,130.59,0.0,0.5,2024-09-30,2025-02-14,137,True
C00993,2025-04-14,Organic,UK,Desktop,One-Time Buyers,75.4,1.21,0.43,0.07,1,62.67,27.59,62.67,0.0,0.0,2025-04-14,2025-04-14,0,False
C00994,2024-04-27,Google,UK,Desktop,Seasonal Gifters,95.71,1.8,0.3,0.04,1,97.91,54.05,97.91,0.0,0.0,2024-04-27,2024-04-27,0,False
C00995,2024-10-31,Organic,UK,Desktop,Steady Repeaters,97.27,3.52,0.24,0.05,4,485.65,195.42000000000002,121.4125,70.56,0.0,2024-10-31,2025-05-03,184,True
C00996,2024-04-01,Email,US,Mobile,Promo Shoppers,56.21,3.48,0.59,0.08,5,207.6,42.42,41.519999999999996,29.03,0.8,2024-04-01,2024-10-16,198,True
C00997,2025-04-30,Organic,UK,Mobile,One-Time Buyers,80.98,1.21,0.43,0.07,1,68.56,33.19,68.56,0.0,1.0,2025-04-30,2025-04-30,0,False
C00998,2024-08-27,Google,UK,Mobile,Seasonal Gifters,75.08,1.8,0.3,0.04,1,70.43,27.91,70.43,0.0,0.0,2024-08-27,2024-08-27,0,False
C00999,2025-03-30,Organic,UK,Desktop,Steady Repeaters,96.47,3.52,0.24,0.05,2,192.5,104.14,96.25,0.0,0.0,2025-03-30,2025-06-11,73,True
C01000,2024-08-21,Facebook,US,Mobile,One-Time Buyers,46.08,0.77,0.61,0.07,1,24.38,9.82,24.38,0.0,1.0,2024-08-21,2024-08-21,0,False
C01001,2024-11-30,Email,UK,Desktop,VIP Loyalists,186.22,7.97,0.13,0.03,6,1127.01,622.49,187.835,0.0,0.3333333333333333,2024-11-30,2025-05-22,173,True
C01002,2025-01-28,Facebook,Germany,Mobile,Promo Shoppers,35.81,1.68,0.9,0.08,1,30.33,8.42,30.33,0.0,1.0,2025-01-28,2025-01-28,0,False
C01003,2025-03-07,Google,UK,Mobile,Promo Shoppers,84.88,2.4,0.7,0.08,2,166.72,90.28,83.36,0.0,0.0,2025-03-07,2025-04-12,36,True
C01004,2025-01-01,Organic,US,Mobile,VIP Loyalists,140.01,6.05,0.14,0.03,3,426.09000000000003,222.99,142.03,0.0,0.0,2025-01-01,2025-03-19,77,True
C01005,2025-03-19,Google,UK,Desktop,VIP Loyalists,169.49,5.5,0.15,0.03,4,700.03,305.89,175.0075,46.33,0.5,2025-03-19,2025-06-11,84,True
C01006,2025-05-14,Facebook,UK,Mobile,Promo Shoppers,67.92,1.68,0.9,0.08,1,58.69,26.52,58.69,0.0,1.0,2025-05-14,2025-05-14,0,False
C01007,2024-10-24,Google,Germany,Mobile,Steady Repeaters,81.89,3.2,0.25,0.05,2,169.20999999999998,84.78999999999999,84.60499999999999,0.0,0.5,2024-10-24,2024-12-10,47,True
C01008,2024-10-07,Referral,UK,Desktop,Steady Repeaters,97.36,4.0,0.23,0.05,2,216.66,91.89,108.33,0.0,0.5,2024-10-07,2024-11-22,46,True
C01009,2024-10-04,Facebook,US,Mobile,Steady Repeaters,77.0,2.24,0.34,0.05,5,389.92,180.7,77.98400000000001,0.0,0.6,2024-10-04,2025-04-27,205,True
C01010,2024-08-06,Facebook,UK,Mobile,Promo Shoppers,82.27,1.68,0.9,0.08,4,258.74,45.339999999999996,64.685,42.31,1.0,2024-08-06,2024-12-28,144,True
C01011,2024-06-09,Organic,US,Desktop,VIP Loyalists,180.86,6.05,0.14,0.03,6,1053.93,532.8399999999999,175.655,0.0,0.3333333333333333,2024-06-09,2024-11-08,152,True
C01012,2025-02-08,Organic,France,Desktop,Steady Repeaters,99.35,3.52,0.24,0.05,3,329.2,167.58,109.73333333333333,0.0,0.0,2025-02-08,2025-05-13,94,True
C01013,2024-03-05,Email,US,Desktop,Steady Repeaters,106.95,4.64,0.21,0.05,7,731.62,353.37,104.51714285714286,0.0,0.14285714285714285,2024-03-05,2025-02-01,333,True
C01014,2024-06-25,Facebook,UK,Desktop,Promo Shoppers,53.97,1.68,0.9,0.08,2,64.2,9.49,32.1,0.0,1.0,2024-06-25,2024-09-04,71,True
C01015,2024-12-25,Organic,UK,Mobile,Seasonal Gifters,131.38,1.98,0.28,0.04,1,167.17,70.15,167.17,0.0,0.0,2024-12-25,2024-12-25,0,False
C01016,2024-08-22,Facebook,UK,Desktop,Seasonal Gifters,81.94,1.26,0.41,0.04,2,210.79,124.52000000000001,105.395,0.0,0.5,2024-08-22,2024-12-22,122,True
C01017,2025-03-15,Facebook,Germany,Mobile,One-Time Buyers,71.55,0.77,0.61,0.07,1,80.51,38.09,80.51,0.0,0.0,2025-03-15,2025-03-15,0,False
C01018,2024-08-27,Google,UK,Mobile,VIP Loyalists,162.4,5.5,0.15,0.03,6,1070.19,612.81,178.365,0.0,0.0,2024-08-27,2025-03-09,194,True
C01019,2025-01-09,Referral,Germany,Mobile,Promo Shoppers,77.84,3.0,0.63,0.08,3,180.20999999999998,85.46,60.06999999999999,0.0,0.3333333333333333,2025-01-09,2025-06-07,149,True
C01020,2024-08-10,Google,UK,Mobile,Steady Repeaters,88.17,3.2,0.25,0.05,2,194.5,90.88,97.25,0.0,0.0,2024-08-10,2024-09-15,36,True
C01021,2024-01-23,Email,Germany,Mobile,Promo Shoppers,98.86,3.48,0.59,0.08,4,378.74,129.11,94.685,0.0,0.75,2024-01-23,2024-07-27,186,True
C01022,2025-01-05,Referral,US,Mobile,Seasonal Gifters,120.43,2.25,0.27,0.04,1,91.61,-14.61,91.61,52.69,0.0,2025-01-05,2025-01-05,0,False
C01023,2024-04-18,Google,US,Mobile,Steady Repeaters,111.44,3.2,0.25,0.05,1,97.71,45.92,97.71,0.0,1.0,2024-04-18,2024-04-18,0,False
C01024,2024-12-02,Google,US,Desktop,Promo Shoppers,70.54,2.4,0.7,0.08,3,195.62,78.6,65.20666666666666,0.0,0.6666666666666666,2024-12-02,2025-03-11,99,True
C01025,2025-02-10,Organic,UK,Mobile,Seasonal Gifters,102.92,1.98,0.28,0.04,2,166.86,62.96,83.43,0.0,1.0,2025-02-10,2025-06-04,114,True
C01026,2024-07-26,Facebook,UK,Tablet,Promo Shoppers,74.08,1.68,0.9,0.08,3,192.38,44.86,64.12666666666667,0.0,0.6666666666666666,2024-07-26,2024-12-11,138,True
C01027,2025-03-19,Organic,UK,Mobile,Seasonal Gifters,99.51,1.98,0.28,0.04,2,206.01999999999998,82.05000000000001,103.00999999999999,0.0,0.0,2025-03-19,2025-06-11,84,True
C01028,2025-02-05,Organic,UK,Desktop,Steady Repeaters,110.7,3.52,0.24,0.05,4,452.12,235.39,113.03,0.0,0.0,2025-02-05,2025-06-30,145,True
C01029,2024-08-13,Organic,Germany,Mobile,One-Time Buyers,59.75,1.21,0.43,0.07,1,56.78,23.7,56.78,0.0,0.0,2024-08-13,2024-08-13,0,False
C01030,2024-03-26,Referral,US,Mobile,Steady Repeaters,74.14,4.0,0.23,0.05,1,54.7,15.81,54.7,0.0,1.0,2024-03-26,2024-03-26,0,False
C01031,2024-05-12,Organic,UK,Mobile,One-Time Buyers,70.73,1.21,0.43,0.07,1,51.74,29.78,51.74,0.0,1.0,2024-05-12,2024-05-12,0,False
C01032,2024-11-29,Facebook,US,Mobile,Seasonal Gifters,87.3,1.26,0.41,0.04,2,168.34,90.46000000000001,84.17,0.0,0.5,2024-11-29,2025-03-11,102,True
C01033,2024-02-23,Google,France,Mobile,Promo Shoppers,70.15,2.4,0.7,0.08,1,39.24,19.17,39.24,0.0,1.0,2024-02-23,2024-02-23,0,False
C01034,2024-04-27,Email,UK,Mobile,VIP Loyalists,163.9,7.97,0.13,0.03,8,1376.6399999999999,694.54,172.07999999999998,0.0,0.375,2024-04-27,2025-01-14,262,True
C01035,2024-02-13,Organic,UK,Mobile,Promo Shoppers,85.57,2.64,0.66,0.08,3,189.22,68.44,63.07333333333333,21.98,0.6666666666666666,2024-02-13,2024-06-12,120,True
C01036,2024-08-06,Google,US,Desktop,Seasonal Gifters,116.89,1.8,0.3,0.04,3,404.06,164.73,134.68666666666667,0.0,0.6666666666666666,2024-08-06,2025-03-28,234,True
C01037,2024-09-23,Referral,US,Desktop,VIP Loyalists,152.21,6.88,0.14,0.03,7,1270.8400000000001,583.51,181.54857142857145,54.0,0.14285714285714285,2024-09-23,2025-06-15,265,True
C01038,2024-07-22,Referral,UK,Mobile,One-Time Buyers,69.23,1.38,0.41,0.07,1,69.69,39.81,69.69,0.0,0.0,2024-07-22,2024-07-22,0,False
C01039,2024-03-23,Google,UK,Desktop,Steady Repeaters,98.84,3.2,0.25,0.05,2,212.60999999999999,98.89,106.30499999999999,0.0,0.0,2024-03-23,2024-04-29,37,True
C01040,2024-05-08,Email,UK,Mobile,One-Time Buyers,50.55,1.59,0.38,0.07,1,42.02,22.57,42.02,0.0,0.0,2024-05-08,2024-05-08,0,False
C01041,2024-08-21,Google,Germany,Mobile,Steady Repeaters,89.51,3.2,0.25,0.05,1,102.1,45.71,102.1,0.0,1.0,2024-08-21,2024-08-21,0,False
C01042,2025-03-22,Google,UK,Mobile,VIP Loyalists,159.82,5.5,0.15,0.03,3,407.35,166.89000000000001,135.78333333333333,0.0,0.3333333333333333,2025-03-22,2025-05-30,69,True
C01043,2024-08-16,Google,UK,Mobile,Steady Repeaters,105.93,3.2,0.25,0.05,4,411.16,171.24,102.79,0.0,0.5,2024-08-16,2025-01-28,165,True
C01044,2025-06-10,Organic,Germany,Desktop,Promo Shoppers,81.8,2.64,0.66,0.08,1,51.12,18.04,51.12,0.0,1.0,2025-06-10,2025-06-10,0,False
C01045,2024-01-16,Facebook,US,Mobile,Promo Shoppers,71.8,1.68,0.9,0.08,2,110.32,42.760000000000005,55.16,0.0,1.0,2024-01-16,2024-03-14,58,True
C01046,2024-08-16,Facebook,UK,Mobile,One-Time Buyers,58.03,0.77,0.61,0.07,1,43.82,25.1,43.82,0.0,1.0,2024-08-16,2024-08-16,0,False
C01047,2024-11-21,Referral,France,Mobile,Promo Shoppers,67.35,3.0,0.63,0.08,2,144.86,56.28,72.43,0.0,0.5,2024-11-21,2025-01-27,67,True
C01048,2025-03-30,Google,France,Mobile,One-Time Buyers,68.24,1.1,0.45,0.07,1,61.11,39.28,61.11,0.0,0.0,2025-03-30,2025-03-30,0,False
C01049,2024-01-10,Facebook,US,Mobile,Seasonal Gifters,59.71,1.26,0.41,0.04,1,39.86,10.68,39.86,0.0,1.0,2024-01-10,2024-01-10,0,False
C01050,2025-04-19,Google,UK,Desktop,Promo Shoppers,68.13,2.4,0.7,0.08,2,124.21000000000001,44.650000000000006,62.105000000000004,0.0,1.0,2025-04-19,2025-05-30,41,True
C01051,2025-05-23,Email,UK,Desktop,Promo Shoppers,91.6,3.48,0.59,0.08,1,80.15,31.4,80.15,0.0,1.0,2025-05-23,2025-05-23,0,False
C01052,2025-04-29,Organic,US,Mobile,Steady Repeaters,75.9,3.52,0.24,0.05,1,86.17,46.14,86.17,0.0,0.0,2025-04-29,2025-04-29,0,False
C01053,2024-02-25,Facebook,UK,Mobile,Steady Repeaters,86.62,2.24,0.34,0.05,2,194.07999999999998,111.75999999999999,97.03999999999999,0.0,0.0,2024-02-25,2024-04-17,52,True
C01054,2024-12-18,Organic,UK,Desktop,Steady Repeaters,98.4,3.52,0.24,0.05,3,305.49,158.28,101.83,0.0,0.3333333333333333,2024-12-18,2025-03-08,80,True
C01055,2024-04-22,Referral,UK,Mobile,Seasonal Gifters,98.24,2.25,0.27,0.04,3,277.01,82.2,92.33666666666666,53.83,0.3333333333333333,2024-04-22,2024-12-09,231,True
C01056,2024-11-14,Facebook,UK,Mobile,Steady Repeaters,80.22,2.24,0.34,0.05,1,114.62,58.44,114.62,0.0,0.0,2024-11-14,2024-11-14,0,False
C01057,2025-04-21,Organic,Germany,Mobile,Promo Shoppers,73.18,2.64,0.66,0.08,2,134.19,21.54,67.095,19.98,1.0,2025-04-21,2025-06-12,52,True
C01058,2024-07-20,Referral,UK,Mobile,Promo Shoppers,93.04,3.0,0.63,0.08,4,284.32,113.73,71.08,0.0,0.75,2024-07-20,2025-02-09,204,True
C01059,2024-01-23,Facebook,Germany,Desktop,Steady Repeaters,83.26,2.24,0.34,0.05,3,239.34,111.59,79.78,0.0,0.6666666666666666,2024-01-23,2024-05-17,115,True
C01060,2024-05-04,Facebook,UK,Desktop,VIP Loyalists,105.86,3.85,0.2,0.03,2,196.16,81.93,98.08,0.0,0.5,2024-05-04,2024-06-19,46,True
C01061,2024-09-02,Organic,UK,Mobile,Promo Shoppers,85.51,2.64,0.66,0.08,5,396.23,178.01999999999998,79.24600000000001,0.0,0.4,2024-09-02,2025-05-05,245,True
C01062,2025-03-30,Organic,UK,Mobile,Seasonal Gifters,118.2,1.98,0.28,0.04,1,144.61,71.45,144.61,0.0,0.0,2025-03-30,2025-03-30,0,False
C01063,2024-11-09,Email,US,Mobile,Promo Shoppers,84.93,3.48,0.59,0.08,4,281.65,82.04,70.4125,42.89,0.5,2024-11-09,2025-04-11,153,True
C01064,2024-09-27,Organic,UK,Desktop,Promo Shoppers,63.67,2.64,0.66,0.08,2,135.10000000000002,61.19,67.55000000000001,0.0,0.5,2024-09-27,2024-12-07,71,True
C01065,2024-05-17,Google,Germany,Mobile,One-Time Buyers,51.25,1.1,0.45,0.07,1,47.24,13.35,47.24,0.0,0.0,2024-05-17,2024-05-17,0,False
C01066,2024-02-12,Organic,UK,Mobile,Promo Shoppers,70.37,2.64,0.66,0.08,2,116.69,40.53,58.345,0.0,0.5,2024-02-12,2024-04-11,59,True
C01067,2024-10-16,Organic,UK,Mobile,Steady Repeaters,112.0,3.52,0.24,0.05,4,509.40999999999997,80.28999999999999,127.35249999999999,192.79,0.0,2024-10-16,2025-03-25,160,True
C01068,2025-01-30,Facebook,UK,Mobile,Steady Repeaters,74.14,2.24,0.34,0.05,1,62.08,25.5,62.08,0.0,1.0,2025-01-30,2025-01-30,0,False
C01069,2024-09-26,Email,UK,Mobile,One-Time Buyers,78.39,1.59,0.38,0.07,1,65.56,22.96,65.56,0.0,0.0,2024-09-26,2024-09-26,0,False
C01070,2025-02-25,Google,Germany,Mobile,Promo Shoppers,98.0,2.4,0.7,0.08,3,243.01,122.05,81.00333333333333,0.0,0.3333333333333333,2025-02-25,2025-06-15,110,True
C01071,2024-06-13,Organic,Germany,Mobile,One-Time Buyers,36.13,1.21,0.43,0.07,1,29.44,8.96,29.44,0.0,0.0,2024-06-13,2024-06-13,0,False
C01072,2025-03-06,Facebook,UK,Desktop,Steady Repeaters,89.9,2.24,0.34,0.05,2,162.07,61.620000000000005,81.035,0.0,0.5,2025-03-06,2025-05-17,72,True
C01073,2025-01-19,Organic,UK,Desktop,Steady Repeaters,111.81,3.52,0.24,0.05,4,399.07,158.71,99.7675,32.79,0.25,2025-01-19,2025-05-22,123,True
C01074,2025-01-27,Google,US,Mobile,Steady Repeaters,91.49,3.2,0.25,0.05,3,318.08,168.05,106.02666666666666,0.0,0.3333333333333333,2025-01-27,2025-05-16,109,True
C01075,2024-12-21,Facebook,US,Mobile,Promo Shoppers,54.99,1.68,0.9,0.08,1,52.91,22.91,52.91,0.0,1.0,2024-12-21,2024-12-21,0,False
C01076,2024-06-15,Organic,UK,Mobile,Promo Shoppers,57.53,2.64,0.66,0.08,2,75.22999999999999,15.91,37.614999999999995,0.0,1.0,2024-06-15,2024-08-03,49,True
C01077,2025-03-28,Email,UK,Mobile,Promo Shoppers,102.34,3.48,0.59,0.08,2,168.26,85.47999999999999,84.13,0.0,0.5,2025-03-28,2025-06-22,86,True
C01078,2024-08-01,Facebook,UK,Mobile,Seasonal Gifters,92.62,1.26,0.41,0.04,1,73.01,34.84,73.01,0.0,0.0,2024-08-01,2024-08-01,0,False
C01079,2025-06-15,Email,France,Desktop,Steady Repeaters,89.62,4.64,0.21,0.05,1,67.2,44.04,67.2,0.0,0.0,2025-06-15,2025-06-15,0,False
C01080,2024-06-24,Facebook,UK,Desktop,One-Time Buyers,52.44,0.77,0.61,0.07,1,48.01,28.42,48.01,0.0,0.0,2024-06-24,2024-06-24,0,False
C01081,2025-01-28,Email,UK,Desktop,Steady Repeaters,81.49,4.64,0.21,0.05,1,39.16,19.92,39.16,0.0,1.0,2025-01-28,2025-01-28,0,False
C01082,2024-10-07,Organic,UK,Mobile,Promo Shoppers,64.54,2.64,0.66,0.08,3,169.36,56.42,56.45333333333334,0.0,0.6666666666666666,2024-10-07,2025-01-07,92,True
C01083,2024-08-12,Email,Germany,Mobile,Steady Repeaters,104.13,4.64,0.21,0.05,2,193.0,106.22999999999999,96.5,0.0,0.5,2024-08-12,2024-09-03,22,True
C01084,2025-02-23,Facebook,Germany,Tablet,Steady Repeaters,76.91,2.24,0.34,0.05,1,58.45,28.08,58.45,0.0,0.0,2025-02-23,2025-02-23,0,False
C01085,2025-03-21,Organic,UK,Mobile,Promo Shoppers,76.89,2.64,0.66,0.08,2,125.0,69.05,62.5,0.0,0.0,2025-03-21,2025-06-04,75,True
C01086,2025-06-05,Email,UK,Mobile,One-Time Buyers,67.17,1.59,0.38,0.07,1,54.4,21.43,54.4,0.0,1.0,2025-06-05,2025-06-05,0,False
C01087,2024-07-06,Organic,UK,Mobile,VIP Loyalists,152.28,6.05,0.14,0.03,7,1015.64,546.27,145.09142857142857,0.0,0.42857142857142855,2024-07-06,2024-11-10,127,True
C01088,2024-11-12,Facebook,Germany,Mobile,Seasonal Gifters,94.99,1.26,0.41,0.04,3,292.84,160.23000000000002,97.61333333333333,0.0,0.3333333333333333,2024-11-12,2025-04-17,156,True
C01089,2025-06-23,Email,UK,Desktop,Steady Repeaters,108.45,4.64,0.21,0.05,1,106.15,33.43,106.15,0.0,1.0,2025-06-23,2025-06-23,0,False
C01090,2024-04-08,Google,UK,Mobile,VIP Loyalists,149.4,5.5,0.15,0.03,4,614.84,263.33000000000004,153.71,61.47,0.25,2024-04-08,2024-07-25,108,True
C01091,2025-06-03,Facebook,Germany,Tablet,Promo Shoppers,47.91,1.68,0.9,0.08,1,38.54,12.81,38.54,0.0,1.0,2025-06-03,2025-06-03,0,False
