order_id,customer_id,order_date,order_number,acquisition_channel,country,device_type,customer_segment,product_category,units,gross_revenue,discount_amount,net_revenue,shipping_revenue,cogs,fulfilment_cost,payment_fee,refund_amount,net_profit,profit_margin_pct,used_discount,order_status,days_since_prior_order
O002944,C01261,2025-01-15,1,Organic,UK,Mobile,Steady Repeaters,Accessories,2,64.22,6.74,57.48,3.99,21.92,4.23,1.87,0.0,33.44,58.18,True,Completed,
O002945,C01261,2025-03-18,2,Organic,UK,Mobile,Steady Repeaters,Home,1,78.52,0.0,78.52,0.0,46.16,3.47,2.48,0.0,26.41,33.64,False,Completed,62.0
O002946,C01261,2025-04-16,3,Organic,UK,Mobile,Steady Repeaters,Accessories,1,75.01,11.18,63.83,3.99,23.63,3.75,2.05,0.0,38.39,60.14,True,Completed,29.0
O002947,C01261,2025-05-26,4,Organic,UK,Mobile,Steady Repeaters,Home,1,61.2,8.51,52.7,3.99,34.48,3.85,1.73,0.0,16.63,31.55,True,Completed,40.0
O002948,C01262,2025-04-01,1,Organic,UK,Tablet,Steady Repeaters,Home,3,110.48,0.0,110.48,0.0,61.12,6.69,3.4,0.0,39.26,35.54,False,Completed,
O002949,C01262,2025-06-22,2,Organic,UK,Tablet,Steady Repeaters,Beauty,2,106.91,0.0,106.91,3.99,43.3,5.11,3.3,0.0,59.19,55.37,False,Completed,82.0
O002950,C01263,2024-01-03,1,Facebook,UK,Tablet,VIP Loyalists,Beauty,1,147.25,0.0,147.25,3.99,53.34,3.82,4.47,0.0,89.61,60.85,False,Completed,
O002951,C01263,2024-02-13,2,Facebook,UK,Tablet,VIP Loyalists,Supplements,1,83.07,0.0,83.07,2.99,32.91,3.79,2.61,0.0,46.76,56.29,False,Completed,41.0
O002952,C01263,2024-03-10,3,Facebook,UK,Tablet,VIP Loyalists,Accessories,3,165.84,0.0,165.84,2.99,50.86,5.36,5.01,0.0,107.6,64.88,False,Completed,26.0
O002953,C01264,2024-06-14,1,Organic,UK,Mobile,VIP Loyalists,Home,1,164.73,0.0,164.73,0.0,85.25,3.54,4.98,0.0,70.97,43.08,False,Completed,
O002954,C01264,2024-07-11,2,Organic,UK,Mobile,VIP Loyalists,Bundles,1,84.57,5.28,79.29,3.99,39.99,3.46,2.5,0.0,37.33,47.08,True,Completed,27.0
O002955,C01264,2024-08-20,3,Organic,UK,Mobile,VIP Loyalists,Supplements,1,134.56,0.0,134.56,0.0,56.47,3.81,4.1,0.0,70.18,52.15,False,Completed,40.0
O002956,C01264,2024-08-27,4,Organic,UK,Mobile,VIP Loyalists,Supplements,2,138.45,0.0,138.45,2.99,61.73,4.49,4.22,0.0,71.01,51.29,False,Partially Refunded,7.0
O002957,C01265,2024-07-23,1,Email,UK,Mobile,One-Time Buyers,Beauty,3,57.61,7.01,50.6,0.0,23.09,5.34,1.67,0.0,20.51,40.53,True,Completed,
O002958,C01266,2024-06-11,1,Organic,UK,Mobile,Steady Repeaters,Supplements,1,94.44,9.25,85.19,0.0,40.57,3.48,2.67,0.0,38.47,45.15,True,Completed,
O002959,C01267,2025-06-16,1,Google,Germany,Desktop,Promo Shoppers,Gift Sets,3,70.76,16.39,54.37,0.0,34.68,5.48,1.78,46.14,-33.71,-62.0,True,Completed,
O002960,C01268,2024-08-30,1,Organic,Germany,Mobile,Steady Repeaters,Gift Sets,2,87.46,7.35,80.11,0.0,44.48,4.39,2.52,0.0,28.72,35.85,True,Completed,
O002961,C01268,2024-10-06,2,Organic,Germany,Mobile,Steady Repeaters,Beauty,1,87.21,0.0,87.21,0.0,32.17,3.35,2.73,0.0,48.95,56.13,False,Completed,37.0
O002962,C01268,2024-12-04,3,Organic,Germany,Mobile,Steady Repeaters,Home,3,189.2,0.0,189.2,0.0,96.87,6.18,5.69,93.59,-13.12,-6.94,False,Completed,59.0
O002963,C01269,2025-04-08,1,Organic,Germany,Mobile,Steady Repeaters,Supplements,2,82.63,0.0,82.63,0.0,33.83,5.25,2.6,0.0,40.96,49.57,False,Completed,
O002964,C01269,2025-06-09,2,Organic,Germany,Mobile,Steady Repeaters,Beauty,1,103.6,0.0,103.6,0.0,38.21,3.49,3.2,0.0,58.69,56.65,False,Completed,62.0
O002965,C01269,2025-06-16,3,Organic,Germany,Mobile,Steady Repeaters,Supplements,2,95.76,0.0,95.76,2.99,42.13,4.63,2.98,0.0,49.02,51.19,False,Completed,7.0
O002966,C01270,2025-02-16,1,Email,UK,Mobile,Promo Shoppers,Home,1,86.5,0.0,86.5,3.99,47.26,3.71,2.71,0.0,36.81,42.55,False,Completed,
O002967,C01271,2025-01-30,1,Google,US,Mobile,Promo Shoppers,Beauty,4,69.07,14.64,54.43,2.99,27.97,6.32,1.78,0.0,21.35,39.23,True,Completed,
O002968,C01271,2025-03-22,2,Google,US,Mobile,Promo Shoppers,Supplements,1,68.6,15.79,52.81,0.0,28.54,3.89,1.73,31.59,-12.95,-24.51,True,Completed,51.0
O002969,C01271,2025-05-15,3,Google,US,Mobile,Promo Shoppers,Accessories,3,64.07,0.0,64.07,0.0,21.88,5.64,2.06,0.0,34.49,53.84,False,Completed,54.0
O002970,C01272,2025-04-12,1,Email,US,Mobile,One-Time Buyers,Supplements,2,39.68,0.0,39.68,0.0,17.79,4.11,1.35,0.0,16.43,41.4,False,Completed,
O002971,C01273,2025-03-14,1,Facebook,UK,Mobile,One-Time Buyers,Bundles,3,41.16,5.03,36.13,0.0,19.56,4.96,1.25,0.0,10.36,28.68,True,Completed,
O002972,C01274,2024-04-14,1,Referral,UK,Mobile,Seasonal Gifters,Beauty,1,99.18,0.0,99.18,0.0,36.51,3.42,3.08,0.0,56.17,56.64,False,Completed,
O002973,C01274,2024-08-02,2,Referral,UK,Mobile,Seasonal Gifters,Gift Sets,2,111.88,11.89,99.99,2.99,59.57,4.23,3.1,0.0,36.08,36.09,True,Completed,110.0
O002974,C01274,2024-09-23,3,Referral,UK,Mobile,Seasonal Gifters,Home,3,93.49,0.0,93.49,0.0,52.34,5.71,2.91,0.0,32.52,34.79,False,Completed,52.0
O002975,C01275,2024-06-20,1,Email,Germany,Tablet,Steady Repeaters,Beauty,2,117.09,10.46,106.64,0.0,46.04,4.64,3.29,0.0,52.67,49.39,True,Completed,
O002976,C01275,2024-08-05,2,Email,Germany,Tablet,Steady Repeaters,Bundles,1,52.05,6.13,45.93,3.99,23.61,3.49,1.53,0.0,21.28,46.34,True,Partially Refunded,46.0
O002977,C01275,2024-08-28,3,Email,Germany,Tablet,Steady Repeaters,Supplements,3,125.05,0.0,125.05,0.0,50.78,6.35,3.83,0.0,64.1,51.26,False,Completed,23.0
O002978,C01275,2024-10-06,4,Email,Germany,Tablet,Steady Repeaters,Accessories,2,107.94,0.0,107.94,0.0,32.75,4.11,3.33,0.0,67.74,62.76,False,Completed,39.0
O002979,C01275,2024-12-01,5,Email,Germany,Tablet,Steady Repeaters,Home,1,171.4,16.87,154.53,0.0,95.15,3.76,4.68,0.0,50.95,32.97,True,Completed,56.0
O002980,C01275,2025-01-21,6,Email,Germany,Tablet,Steady Repeaters,Supplements,3,97.42,0.0,97.42,2.99,40.07,5.3,3.03,0.0,52.02,53.4,False,Completed,51.0
O002981,C01275,2025-02-27,7,Email,Germany,Tablet,Steady Repeaters,Accessories,1,100.01,0.0,100.01,0.0,30.5,3.39,3.1,0.0,63.01,63.01,False,Completed,37.0
O002982,C01276,2024-09-11,1,Referral,UK,Mobile,Steady Repeaters,Gift Sets,2,120.51,0.0,120.51,0.0,59.15,4.98,3.69,0.0,52.69,43.72,False,Completed,
O002983,C01276,2024-11-10,2,Referral,UK,Mobile,Steady Repeaters,Supplements,1,112.98,0.0,112.98,4.99,50.7,3.56,3.48,0.0,60.23,53.31,False,Completed,60.0
O002984,C01276,2025-01-14,3,Referral,UK,Mobile,Steady Repeaters,Home,2,113.73,0.0,113.73,0.0,66.84,4.46,3.5,0.0,38.93,34.23,False,Completed,65.0
O002985,C01276,2025-03-11,4,Referral,UK,Mobile,Steady Repeaters,Beauty,3,117.18,0.0,117.18,3.99,46.38,4.98,3.6,0.0,66.21,56.5,False,Completed,56.0
O002986,C01276,2025-05-06,5,Referral,UK,Mobile,Steady Repeaters,Accessories,1,83.68,0.0,83.68,0.0,25.59,3.68,2.63,0.0,51.79,61.88,False,Completed,56.0
O002987,C01277,2024-07-08,1,Referral,France,Mobile,Seasonal Gifters,Beauty,2,88.5,0.0,88.5,0.0,34.26,4.9,2.77,0.0,46.58,52.63,False,Completed,
O002988,C01278,2025-05-24,1,Google,UK,Mobile,Steady Repeaters,Home,2,125.27,0.0,125.27,0.0,73.31,4.44,3.83,0.0,43.69,34.87,False,Completed,
O002989,C01278,2025-06-16,2,Google,UK,Mobile,Steady Repeaters,Supplements,2,91.08,0.0,91.08,0.0,40.35,4.38,2.84,0.0,43.5,47.77,False,Refunded,23.0
O002990,C01279,2024-04-24,1,Organic,Germany,Tablet,VIP Loyalists,Beauty,2,110.7,0.0,110.7,2.99,42.56,4.26,3.41,0.0,63.45,57.32,False,Completed,
O002991,C01279,2024-06-16,2,Organic,Germany,Tablet,VIP Loyalists,Accessories,1,95.13,0.0,95.13,3.99,30.93,3.41,2.96,0.0,61.82,64.98,False,Completed,53.0
O002992,C01279,2024-07-30,3,Organic,Germany,Tablet,VIP Loyalists,Gift Sets,2,109.91,0.0,109.91,0.0,53.1,4.78,3.39,0.0,48.64,44.25,False,Completed,44.0
O002993,C01279,2024-08-21,4,Organic,Germany,Tablet,VIP Loyalists,Beauty,1,133.68,0.0,133.68,3.99,47.95,3.4,4.08,0.0,82.24,61.52,False,Completed,22.0
O002994,C01279,2024-09-14,5,Organic,Germany,Tablet,VIP Loyalists,Bundles,1,108.07,0.0,108.07,3.99,45.76,3.79,3.33,0.0,59.18,54.76,False,Completed,24.0
O002995,C01279,2024-11-11,6,Organic,Germany,Tablet,VIP Loyalists,Gift Sets,2,117.99,0.0,117.99,2.99,58.58,4.74,3.62,0.0,54.04,45.8,False,Completed,58.0
O002996,C01279,2024-12-10,7,Organic,Germany,Tablet,VIP Loyalists,Home,1,189.59,0.0,189.59,3.99,108.04,3.78,5.7,0.0,76.06,40.12,False,Completed,29.0
O002997,C01279,2025-01-14,8,Organic,Germany,Tablet,VIP Loyalists,Supplements,3,100.98,0.0,100.98,2.99,40.21,6.69,3.13,0.0,53.94,53.41,False,Completed,35.0
O002998,C01280,2024-03-31,1,Organic,Germany,Mobile,VIP Loyalists,Supplements,2,83.79,0.0,83.79,3.99,36.44,4.79,2.63,0.0,43.92,52.42,False,Completed,
O002999,C01280,2024-04-22,2,Organic,Germany,Mobile,VIP Loyalists,Supplements,2,129.54,0.0,129.54,3.99,55.31,4.53,3.96,0.0,69.74,53.83,False,Completed,22.0
O003000,C01281,2024-03-01,1,Organic,UK,Mobile,Promo Shoppers,Beauty,4,88.8,0.0,88.8,2.99,34.68,5.92,2.78,0.0,48.41,54.52,False,Completed,
O003001,C01281,2024-05-14,2,Organic,UK,Mobile,Promo Shoppers,Supplements,1,63.75,18.73,45.02,2.99,25.65,3.61,1.51,0.0,17.24,38.29,True,Completed,74.0
O003002,C01281,2024-07-05,3,Organic,UK,Mobile,Promo Shoppers,Beauty,2,84.99,22.8,62.18,4.99,31.42,5.28,2.0,0.0,28.47,45.78,True,Completed,52.0
O003003,C01281,2024-08-14,4,Organic,UK,Mobile,Promo Shoppers,Beauty,1,64.34,19.33,45.01,3.99,23.85,3.63,1.51,0.0,20.02,44.47,True,Completed,40.0
O003004,C01282,2024-07-12,1,Organic,UK,Mobile,One-Time Buyers,Gift Sets,3,55.87,0.0,55.87,0.0,29.51,4.93,1.82,0.0,19.61,35.1,False,Completed,
O003005,C01283,2024-07-30,1,Organic,UK,Desktop,Steady Repeaters,Supplements,1,90.49,7.39,83.1,0.0,35.62,3.52,2.61,0.0,41.34,49.75,True,Partially Refunded,
O003006,C01283,2024-09-17,2,Organic,UK,Desktop,Steady Repeaters,Beauty,2,100.2,0.0,100.2,4.99,37.14,4.19,3.11,0.0,60.76,60.64,False,Completed,49.0
O003007,C01284,2024-10-02,1,Referral,UK,Mobile,Steady Repeaters,Supplements,1,128.13,0.0,128.13,3.99,56.9,3.36,3.92,0.0,67.94,53.03,False,Completed,
O003008,C01284,2024-11-23,2,Referral,UK,Mobile,Steady Repeaters,Gift Sets,3,124.26,0.0,124.26,3.99,63.32,6.07,3.8,0.0,55.06,44.31,False,Completed,52.0
O003009,C01284,2025-01-19,3,Referral,UK,Mobile,Steady Repeaters,Supplements,1,114.61,12.76,101.85,3.99,46.79,3.51,3.15,0.0,52.39,51.44,True,Completed,57.0
O003010,C01284,2025-03-18,4,Referral,UK,Mobile,Steady Repeaters,Accessories,1,142.22,12.78,129.43,3.99,45.2,3.58,3.95,0.0,80.69,62.34,True,Completed,58.0
O003011,C01284,2025-05-06,5,Referral,UK,Mobile,Steady Repeaters,Supplements,1,157.49,0.0,157.49,4.99,68.47,3.52,4.77,0.0,85.71,54.43,False,Completed,49.0
O003012,C01285,2024-08-28,1,Facebook,UK,Desktop,Steady Repeaters,Beauty,2,59.72,0.0,59.72,0.0,21.45,4.69,1.93,0.0,31.66,53.01,False,Completed,
O003013,C01285,2024-10-10,2,Facebook,UK,Desktop,Steady Repeaters,Accessories,2,64.02,9.42,54.6,3.99,20.59,4.87,1.78,0.0,31.34,57.41,True,Completed,43.0
O003014,C01285,2024-11-17,3,Facebook,UK,Desktop,Steady Repeaters,Beauty,1,56.5,0.0,56.5,0.0,20.1,3.45,1.84,0.0,31.11,55.05,False,Completed,38.0
O003015,C01285,2025-01-08,4,Facebook,UK,Desktop,Steady Repeaters,Beauty,1,52.24,5.63,46.6,3.99,19.95,3.8,1.55,0.0,25.3,54.28,True,Completed,52.0
O003016,C01285,2025-02-26,5,Facebook,UK,Desktop,Steady Repeaters,Bundles,1,53.35,0.0,53.35,3.99,25.22,3.68,1.75,0.0,26.69,50.03,False,Completed,49.0
O003017,C01285,2025-04-21,6,Facebook,UK,Desktop,Steady Repeaters,Beauty,2,54.86,0.0,54.86,3.99,20.52,4.43,1.79,0.0,32.11,58.54,False,Completed,54.0
O003018,C01286,2025-05-06,1,Facebook,UK,Mobile,One-Time Buyers,Supplements,2,47.5,9.44,38.06,2.99,20.75,4.38,1.3,0.0,14.62,38.41,True,Completed,
O003019,C01287,2024-01-29,1,Google,Germany,Desktop,Seasonal Gifters,Gift Sets,1,139.09,13.93,125.16,3.99,70.9,3.57,3.83,0.0,50.85,40.63,True,Completed,
O003020,C01287,2024-06-09,2,Google,Germany,Desktop,Seasonal Gifters,Supplements,1,113.18,0.0,113.18,3.99,44.71,3.68,3.48,0.0,65.29,57.69,False,Completed,132.0
O003021,C01288,2025-04-10,1,Email,US,Desktop,Steady Repeaters,Beauty,1,93.83,8.47,85.36,3.99,35.77,3.51,2.68,0.0,47.39,55.52,True,Completed,
O003022,C01288,2025-05-19,2,Email,US,Desktop,Steady Repeaters,Supplements,2,100.89,0.0,100.89,4.99,39.49,5.15,3.13,60.27,-2.15,-2.13,False,Completed,39.0
O003023,C01289,2024-03-22,1,Facebook,Germany,Desktop,Steady Repeaters,Beauty,1,120.48,14.27,106.21,0.0,48.5,3.49,3.28,0.0,50.94,47.96,True,Completed,
O003024,C01289,2024-05-14,2,Facebook,Germany,Desktop,Steady Repeaters,Accessories,1,96.72,0.0,96.72,2.99,30.24,3.87,3.0,0.0,62.59,64.71,False,Completed,53.0
O003025,C01290,2024-01-26,1,Email,UK,Tablet,Promo Shoppers,Supplements,3,62.48,15.56,46.92,2.99,27.77,5.83,1.56,0.0,14.76,31.45,True,Completed,
O003026,C01290,2024-04-03,2,Email,UK,Tablet,Promo Shoppers,Supplements,2,87.07,23.54,63.53,4.99,37.24,4.99,2.04,0.0,24.24,38.16,True,Completed,68.0
O003027,C01290,2024-06-07,3,Email,UK,Tablet,Promo Shoppers,Home,1,38.04,10.71,27.33,0.0,21.32,3.39,0.99,0.0,1.63,5.97,True,Completed,65.0
O003028,C01290,2024-07-26,4,Email,UK,Tablet,Promo Shoppers,Beauty,4,75.91,19.66,56.25,2.99,28.45,5.78,1.83,0.0,23.18,41.2,True,Refunded,49.0
O003029,C01290,2024-09-27,5,Email,UK,Tablet,Promo Shoppers,Beauty,2,82.1,0.0,82.1,4.99,29.44,4.25,2.58,0.0,50.82,61.9,False,Completed,63.0
O003030,C01291,2024-02-04,1,Google,UK,Desktop,One-Time Buyers,Gift Sets,2,100.11,17.6,82.51,0.0,50.66,4.54,2.59,0.0,24.71,29.95,True,Completed,
O003031,C01292,2024-11-14,1,Email,US,Desktop,Promo Shoppers,Accessories,1,91.18,16.52,74.66,0.0,27.52,3.36,2.37,0.0,41.41,55.47,True,Completed,
O003032,C01292,2025-01-16,2,Email,US,Desktop,Promo Shoppers,Home,3,88.55,0.0,88.55,2.99,50.57,5.96,2.77,0.0,32.24,36.41,False,Completed,63.0
O003033,C01292,2025-03-10,3,Email,US,Desktop,Promo Shoppers,Bundles,3,100.56,0.0,100.56,3.99,43.0,6.42,3.12,0.0,52.01,51.72,False,Completed,53.0
O003034,C01292,2025-04-27,4,Email,US,Desktop,Promo Shoppers,Home,3,93.93,26.85,67.08,0.0,48.67,5.82,2.15,40.49,-30.04,-44.78,True,Completed,48.0
O003035,C01293,2024-03-26,1,Organic,UK,Mobile,One-Time Buyers,Supplements,1,57.6,12.25,45.36,3.99,25.31,3.5,1.52,0.0,19.02,41.93,True,Refunded,
O003036,C01294,2024-04-14,1,Referral,UK,Tablet,Steady Repeaters,Supplements,3,130.47,0.0,130.47,0.0,56.84,5.97,3.98,0.0,63.68,48.81,False,Completed,
O003037,C01294,2024-06-13,2,Referral,UK,Tablet,Steady Repeaters,Home,3,78.15,0.0,78.15,0.0,45.51,5.72,2.47,0.0,24.45,31.28,False,Completed,60.0
O003038,C01294,2024-08-17,3,Referral,UK,Tablet,Steady Repeaters,Accessories,1,87.33,0.0,87.33,3.99,26.99,3.79,2.73,0.0,57.81,66.19,False,Completed,65.0
O003039,C01294,2024-09-15,4,Referral,UK,Tablet,Steady Repeaters,Beauty,2,119.96,11.34,108.61,2.99,45.43,4.64,3.35,0.0,58.18,53.56,True,Completed,29.0
O003040,C01294,2024-10-16,5,Referral,UK,Tablet,Steady Repeaters,Home,1,112.12,0.0,112.12,3.99,63.95,3.79,3.45,0.0,44.92,40.06,False,Completed,31.0
O003041,C01294,2024-12-19,6,Referral,UK,Tablet,Steady Repeaters,Bundles,1,156.22,0.0,156.22,0.0,73.36,3.37,4.73,0.0,74.76,47.86,False,Partially Refunded,64.0
O003042,C01295,2024-12-19,1,Organic,Germany,Mobile,VIP Loyalists,Supplements,1,204.53,0.0,204.53,3.99,85.65,3.51,6.13,0.0,113.23,55.36,False,Completed,
O003043,C01295,2025-01-10,2,Organic,Germany,Mobile,VIP Loyalists,Gift Sets,2,115.56,0.0,115.56,0.0,58.3,4.64,3.55,0.0,49.07,42.46,False,Refunded,22.0
O003044,C01295,2025-02-12,3,Organic,Germany,Mobile,VIP Loyalists,Beauty,1,93.15,0.0,93.15,0.0,36.27,3.38,2.9,0.0,50.6,54.32,False,Completed,33.0
O003045,C01295,2025-03-28,4,Organic,Germany,Mobile,VIP Loyalists,Home,2,153.83,0.0,153.83,0.0,85.76,4.79,4.66,0.0,58.62,38.11,False,Completed,44.0
O003046,C01295,2025-04-30,5,Organic,Germany,Mobile,VIP Loyalists,Beauty,2,230.78,0.0,230.78,3.99,91.49,4.87,6.89,0.0,131.51,56.99,False,Completed,33.0
O003047,C01295,2025-05-22,6,Organic,Germany,Mobile,VIP Loyalists,Accessories,2,124.19,0.0,124.19,2.99,38.34,5.05,3.8,0.0,79.99,64.41,False,Completed,22.0
O003048,C01295,2025-06-09,7,Organic,Germany,Mobile,VIP Loyalists,Supplements,2,109.54,0.0,109.54,4.99,45.38,5.22,3.38,0.0,60.56,55.28,False,Completed,18.0
O003049,C01296,2024-02-11,1,Organic,UK,Mobile,VIP Loyalists,Supplements,1,118.71,0.0,118.71,3.99,52.07,3.76,3.64,0.0,63.22,53.26,False,Completed,
O003050,C01296,2024-03-07,2,Organic,UK,Mobile,VIP Loyalists,Beauty,1,161.87,0.0,161.87,3.99,60.54,3.86,4.89,0.0,96.56,59.65,False,Refunded,25.0
O003051,C01296,2024-04-04,3,Organic,UK,Mobile,VIP Loyalists,Beauty,3,106.84,8.49,98.35,2.99,43.31,6.63,3.05,0.0,48.35,49.16,True,Completed,28.0
O003052,C01296,2024-05-28,4,Organic,UK,Mobile,VIP Loyalists,Supplements,1,118.57,0.0,118.57,0.0,50.99,3.38,3.64,0.0,60.56,51.08,False,Completed,54.0
O003053,C01296,2024-07-10,5,Organic,UK,Mobile,VIP Loyalists,Bundles,3,105.44,0.0,105.44,3.99,48.36,6.03,3.26,0.0,51.79,49.11,False,Completed,43.0
O003054,C01297,2024-10-18,1,Organic,UK,Mobile,Promo Shoppers,Beauty,1,60.15,17.7,42.44,3.99,22.36,3.67,1.43,0.0,18.97,44.71,True,Refunded,
O003055,C01297,2024-11-23,2,Organic,UK,Mobile,Promo Shoppers,Accessories,1,117.37,0.0,117.37,0.0,39.28,3.48,3.6,0.0,71.01,60.5,False,Completed,36.0
O003056,C01297,2024-12-28,3,Organic,UK,Mobile,Promo Shoppers,Bundles,1,89.94,0.0,89.94,4.99,40.83,3.72,2.81,0.0,47.57,52.89,False,Completed,35.0
O003057,C01298,2024-03-17,1,Organic,Germany,Mobile,Promo Shoppers,Beauty,2,103.75,22.95,80.8,0.0,38.86,4.19,2.54,0.0,35.21,43.58,True,Completed,
O003058,C01298,2024-05-17,2,Organic,Germany,Mobile,Promo Shoppers,Accessories,3,83.87,16.95,66.92,0.0,27.19,6.5,2.14,0.0,31.08,46.45,True,Completed,61.0
O003059,C01299,2024-03-14,1,Google,France,Mobile,Promo Shoppers,Home,1,86.68,25.05,61.63,0.0,45.54,3.53,1.99,0.0,10.57,17.16,True,Completed,
O003060,C01299,2024-06-12,2,Google,France,Mobile,Promo Shoppers,Bundles,1,78.08,15.41,62.68,0.0,36.41,3.81,2.02,0.0,20.43,32.6,True,Completed,90.0
O003061,C01299,2024-08-18,3,Google,France,Mobile,Promo Shoppers,Bundles,3,67.27,0.0,67.27,0.0,29.88,5.4,2.15,0.0,29.83,44.35,False,Completed,67.0
O003062,C01299,2024-10-03,4,Google,France,Mobile,Promo Shoppers,Supplements,1,75.54,24.8,50.74,3.99,29.82,3.73,1.67,0.0,19.52,38.47,True,Completed,46.0
O003063,C01299,2024-12-20,5,Google,France,Mobile,Promo Shoppers,Beauty,3,110.43,0.0,110.43,3.99,39.81,5.75,3.4,0.0,65.46,59.27,False,Completed,78.0
O003064,C01300,2025-03-30,1,Facebook,France,Mobile,Promo Shoppers,Gift Sets,2,48.3,0.0,48.3,3.99,23.84,4.38,1.6,0.0,22.47,46.52,False,Completed,
O003065,C01300,2025-05-27,2,Facebook,France,Mobile,Promo Shoppers,Beauty,3,39.01,11.28,27.73,0.0,15.2,6.62,1.0,0.0,4.9,17.68,True,Completed,58.0
O003066,C01301,2025-06-09,1,Organic,UK,Desktop,Seasonal Gifters,Supplements,2,121.68,0.0,121.68,2.99,50.16,4.78,3.73,0.0,66.01,54.25,False,Completed,
O003067,C01302,2025-02-06,1,Google,UK,Desktop,VIP Loyalists,Beauty,2,133.12,0.0,133.12,0.0,53.36,4.11,4.06,0.0,71.59,53.78,False,Completed,
O003068,C01302,2025-03-16,2,Google,UK,Desktop,VIP Loyalists,Beauty,1,129.78,0.0,129.78,0.0,48.01,3.44,3.96,0.0,74.37,57.3,False,Completed,38.0
O003069,C01303,2024-02-08,1,Google,UK,Desktop,Steady Repeaters,Home,3,90.26,10.1,80.16,3.99,47.53,5.3,2.52,0.0,28.79,35.92,True,Completed,
O003070,C01304,2024-11-02,1,Email,France,Desktop,VIP Loyalists,Accessories,1,146.25,0.0,146.25,2.99,45.95,3.5,4.44,0.0,95.34,65.19,False,Completed,
O003071,C01304,2024-11-17,2,Email,France,Desktop,VIP Loyalists,Bundles,1,211.96,10.93,201.03,0.0,96.08,3.39,6.03,0.0,95.53,47.52,True,Completed,15.0
O003072,C01304,2024-12-29,3,Email,France,Desktop,VIP Loyalists,Accessories,1,251.9,0.0,251.9,0.0,82.07,3.36,7.51,0.0,158.96,63.1,False,Completed,42.0
O003073,C01304,2025-02-19,4,Email,France,Desktop,VIP Loyalists,Bundles,1,168.84,0.0,168.84,2.99,71.51,3.68,5.1,145.57,-54.03,-32.0,False,Completed,52.0
O003074,C01304,2025-04-11,5,Email,France,Desktop,VIP Loyalists,Home,1,191.98,12.71,179.27,0.0,103.56,3.51,5.4,0.0,66.8,37.26,True,Completed,51.0
O003075,C01304,2025-04-23,6,Email,France,Desktop,VIP Loyalists,Accessories,1,159.32,0.0,159.32,3.99,49.1,3.54,4.82,0.0,105.84,66.43,False,Completed,12.0
O003076,C01304,2025-05-16,7,Email,France,Desktop,VIP Loyalists,Beauty,3,156.58,7.93,148.66,3.99,58.37,5.22,4.51,0.0,84.54,56.87,True,Completed,23.0
O003077,C01304,2025-05-23,8,Email,France,Desktop,VIP Loyalists,Beauty,2,234.5,0.0,234.5,2.99,84.47,4.8,7.0,0.0,141.22,60.22,False,Completed,7.0
O003078,C01304,2025-06-11,9,Email,France,Desktop,VIP Loyalists,Bundles,1,149.14,0.0,149.14,0.0,66.49,3.74,4.52,0.0,74.38,49.88,False,Completed,19.0
O003079,C01305,2024-06-28,1,Google,UK,Mobile,Promo Shoppers,Home,4,83.91,23.34,60.56,2.99,44.07,8.08,1.96,59.86,-50.41,-83.24,True,Completed,
O003080,C01305,2024-08-20,2,Google,UK,Mobile,Promo Shoppers,Accessories,3,64.31,0.0,64.31,0.0,20.39,6.65,2.06,0.0,35.21,54.75,False,Completed,53.0
O003081,C01306,2024-11-02,1,Referral,UK,Mobile,Steady Repeaters,Home,2,121.01,0.0,121.01,3.99,69.27,4.88,3.71,0.0,47.14,38.95,False,Completed,
O003082,C01306,2024-12-25,2,Referral,UK,Mobile,Steady Repeaters,Beauty,1,159.61,0.0,159.61,0.0,59.12,3.64,4.83,0.0,92.02,57.65,False,Completed,53.0
O003083,C01306,2025-02-18,3,Referral,UK,Mobile,Steady Repeaters,Home,2,124.04,11.42,112.62,3.99,69.61,4.63,3.47,66.65,-27.75,-24.64,True,Completed,55.0
O003084,C01306,2025-04-22,4,Referral,UK,Mobile,Steady Repeaters,Home,1,114.73,0.0,114.73,0.0,61.97,3.71,3.53,0.0,45.53,39.68,False,Completed,63.0
O003085,C01306,2025-06-08,5,Referral,UK,Mobile,Steady Repeaters,Accessories,3,119.54,0.0,119.54,0.0,35.94,6.62,3.67,0.0,73.31,61.33,False,Completed,47.0
O003086,C01307,2025-03-15,1,Google,US,Mobile,VIP Loyalists,Beauty,3,124.77,0.0,124.77,0.0,48.99,4.91,3.82,0.0,67.05,53.74,False,Completed,
O003087,C01307,2025-03-31,2,Google,US,Mobile,VIP Loyalists,Home,1,145.62,0.0,145.62,2.99,75.41,3.86,4.42,0.0,64.92,44.58,False,Completed,16.0
O003088,C01307,2025-05-24,3,Google,US,Mobile,VIP Loyalists,Beauty,2,101.16,0.0,101.16,0.0,39.89,5.22,3.13,0.0,52.91,52.31,False,Refunded,54.0
O003089,C01308,2025-01-10,1,Facebook,UK,Desktop,Steady Repeaters,Beauty,3,69.81,7.05,62.76,2.99,25.13,5.81,2.02,0.0,32.78,52.23,True,Refunded,
O003090,C01308,2025-03-14,2,Facebook,UK,Desktop,Steady Repeaters,Accessories,1,92.5,0.0,92.5,0.0,28.34,3.57,2.88,0.0,57.7,62.38,False,Completed,63.0
